Title,Link,內文,Type,來源為報系
數位醫療新科技／一張眼底圖可望揪出全身疾病 長庚盼3年內預測心肌梗塞,https://health.udn.com/health/story/122419/5075135,,,
招名威／鋁鍋易引起失智症？其實很難！3不原則使用更放心,https://health.udn.com/health/story/6008/5068509,,,
醫病天地／冬陰雨日照少 失智嬤夜難眠,https://health.udn.com/health/story/5965/5071410,,,
60歲看起來像40歲！吳明珠中醫師善用8養生法，快樂度過更年期,https://health.udn.com/health/story/6039/5063815,,,
醫病天地／無止盡收養貓狗 也是囤物症,https://health.udn.com/health/story/5964/5053120,,,
自己行動不便，帶86歲失智母遊歐100日！遲慧芳：說走就走，人生會改變,https://health.udn.com/health/story/10429/5051865,,,
心悸、喘、疲倦小心是心房顫動！  死亡率增3.5倍，藥物無效該怎麼治療？,https://health.udn.com/health/story/5977/5040329,,,
「我老了之後，一定把自己送進安養中心！」于美人中年後的人生體悟：沒有愛的孝順，只是枷鎖而已,https://health.udn.com/health/story/10429/5039105,,,
停止退化的多重災難！權威醫師教你2種方法降死亡率,https://health.udn.com/health/story/6039/5035253,,,
24歲孫女獨自照顧失智嬤  笑談與老室友相處訣竅,https://health.udn.com/health/story/6631/5024687,,,
高鐵質食物會增加阿茲海默症風險？教授告訴你真相,https://health.udn.com/health/story/6037/5023836,,,
研究：「愛情荷爾蒙」 或許可延緩失智症發生,https://health.udn.com/health/story/6008/5012740,,,
保持健康且長壽3要件 研究：最重要的做越少壽命越短,https://health.udn.com/health/story/6039/5012741,,,
研究：5分之1冠狀病毒患者康復後 出現精神疾病,https://health.udn.com/health/story/120951/5007418,,,
心律不整提高死亡率1.5至3.5倍 心導管電燒治療效果佳,https://health.udn.com/health/story/5977/5002712,,,
醫奉30／別人不敢收的特殊族群 他們奉獻一生行醫路,https://health.udn.com/health/story/6001/4997028,,,
善終好難…她當年為父拔管 做好坐牢準備,https://health.udn.com/health/story/6005/4992678,,,
椰子油拿來喝預防失智症？營養師點出這個理由，恐怕更傷身,https://health.udn.com/health/story/6037/4990642,,,
長輩暫時性精神失常，是「瘋了」嗎？精神科醫師說：NO！可能是這疾病導致,https://health.udn.com/health/story/5965/4979658,,,
醫奉30／唐氏症兒讓他感同身受！其他牙醫「懼收」的特殊族群，黃明裕都看,https://health.udn.com/health/story/6001/4983568,,,
超過半數人以為失智症是正常老化 你也有錯誤觀念嗎？,https://health.udn.com/health/story/5965/4976071,,,
放棄無效醫療，讓病人走得安心！黃勝堅：唯有認識死亡才懂得如何善終,https://health.udn.com/health/story/6631/4973592,,,
【免費報名】udn x WaCare失智照護線上課程,https://health.udn.com/health/story/122289/4969542,,,
照護選擇／「媽媽，我沒有不要你！」將失智母親送到安養院，是我最好的選擇,https://health.udn.com/health/story/121919/4955598,,,
健康老化關鍵？專家提出避免年老衰弱最佳方案是…,https://health.udn.com/health/story/6039/4951954,,,
話到嘴邊就忘？營養師教你補充4大健腦營養素助改善,https://health.udn.com/health/story/6037/4945925,,,
母親臨走前去旅行他不能諒解、事後卻氣自己 暖醫：有時，需要被救的是「家屬」,https://health.udn.com/health/story/6005/4942264,,,
新北推失智手環 明年失智村開用,https://health.udn.com/health/story/6631/4934878,,,
長輩水腦症失憶、常跌倒 醫：易誤認退化失智延誤就醫,https://health.udn.com/health/story/5965/4933928,,,
抗憂鬱藥服用人數暴增 女多於男,https://health.udn.com/health/story/5964/4928016,,,
看精神科不再害羞 140萬人服抗憂鬱藥 五年增逾20萬,https://health.udn.com/health/story/5964/4927487,,,
醫病平台／ 面臨生死關卡  家屬的萬般艱難仰賴醫療端的用心與智慧來紓解,https://health.udn.com/health/story/6001/4907444,,,
失智友善／都會區是友善慢老好厝所 臺北市失智照護網絡服務,https://health.udn.com/health/story/121922/4909399,,,
我要活到100歲／黃世傑帶您一起 探究高齡健康祕訣,https://health.udn.com/health/story/6631/4909393,,,
吃東西常嗆到，小心是吞嚥障礙！  非單純退化引起，3疾病都可能發生,https://health.udn.com/health/story/5969/4905564,,,
只是想好好死，有這麼難嗎？「荷蘭安樂死實錄」教會我的「幸福死」,https://health.udn.com/health/story/6005/4896612,,,
吃魚能變聰明？防失智？專家指5大好處：還能降心血管疾病風險,https://health.udn.com/health/story/6037/4890158,,,
老是喝到斷片不省人事？研究：罹患失智症風險大增,https://health.udn.com/health/story/6008/4888505,,,
巴金森氏症早期有明顯6大警訊！ 手抖、便祕、動作遲緩別以為只是在變老,https://health.udn.com/health/story/5965/4882759,,,
陳亮恭／每天推著太太散步說話，最後卻得殺了她…長照之路真的只能悲劇收場嗎？,https://health.udn.com/health/story/8250/4875855,,,
失智症仍無法治癒，不代表一定失能　還是可有尊嚴的正常生活！,https://health.udn.com/health/story/5965/4870838,,,
消除慢性疲勞的壓力照護 日本名醫教你輕鬆煥然一新,https://health.udn.com/health/story/5964/4867880,,,
銀髮族吞嚥難 嗆到恐吸入性肺炎,https://health.udn.com/health/story/6631/4863324,,,
銀髮族吞嚥難 「嗆到」非小事 恐致營養不良或肺炎,https://health.udn.com/health/story/5969/4862092,,,
七月看到鬼？藥物不良反應引幻覺,https://health.udn.com/health/story/6012/4858084,,,
50+娛樂！下午就開的酒吧，「頂級世代」進場搖滾,https://health.udn.com/health/story/120708/4846032,,,
「為什麼都是我在顧？」婆婆住院媳沒照顧遭指責！長輩照顧該如何協調？,https://health.udn.com/health/story/6631/4850086,,,
天熱「呼乾啦」藏危機！飲酒過量恐變胖 也影響免疫系統,https://health.udn.com/health/story/6008/4844287,,,
安寧病房、安寧共照、居家安寧有什麼不同？專家解析你必須知道的6個問題,https://health.udn.com/health/story/6005/4834179,,,
長輩門診最愛問：這也痛、那裡痛，卻找不到病因  當心是憂鬱！,https://health.udn.com/health/story/120705/4836528,,,
清大用晶體結構解開腦部鈣化之謎 治療失智露曙光,https://health.udn.com/health/story/5965/4822898,,,
不只是老化！長輩吃東西吃得好累 其實隱藏疾病前兆,https://health.udn.com/health/story/6631/4817982,,,
老化讓食物容易跑錯地方 吸入性肺炎死亡率高達5成,https://health.udn.com/health/story/6631/4817974,,,
不成為詐騙肥羊！為失智者打造「守護者社區」,https://health.udn.com/health/story/120708/4818862,,,
食物「打成泥」沒人愛吃！營養師教這樣調理吞嚥困難者菜單,https://health.udn.com/health/story/6631/4809961,,,
【金融人員必修照護課】對失智症者不要做的13件事,https://health.udn.com/health/story/120705/4799843,,,
自製沙拉／避免維生素氧化流失 葉菜類用手撕別用刀切,https://health.udn.com/health/story/6037/4800502,,,
怕晚年淪詐騙肥羊？ 4個法律動作 守住養老錢,https://health.udn.com/health/story/120708/4801194,,,
詐騙血淚史 劉慧芳10年追討耗盡心力,https://health.udn.com/health/story/120708/4801151,,,
長輩一到傍晚就情緒失控？可能是跟這種病有關係,https://health.udn.com/health/story/5965/4799991,,,
潘懷宗／發病前20年就有跡象 抽血檢測阿茲海默症可望成真,https://health.udn.com/health/story/7426/4793721,,,
動不動就生氣、日夜顛倒...？這8個徵兆和失智症有關,https://health.udn.com/health/story/120705/4791339,,,
人生難免有遺憾！謝祖武：傷悲無用，不如珍惜相聚、多賺點錢、肌肉多一點,https://health.udn.com/health/story/10429/4785475,,,
新竹「樂活新竹 憶啟安居」走訪眷村探索動物園－打造失智友善社區,https://health.udn.com/health/story/120705/4783171,,,
診查失智 高市大同醫院導入人工智慧,https://health.udn.com/health/story/5965/4780146,,,
大同醫院導入人工智慧 有機會及早診斷阿茲海默症,https://health.udn.com/health/story/5965/4778924,,,
快速起身會頭暈 失智症風險增加,https://health.udn.com/health/story/6008/4767788,,,
吳佳璇／啊！沒關係啦！,https://health.udn.com/health/story/10844/4763879,,,
爬個樓梯就覺得累 長者宅在家當心衰弱症上身,https://health.udn.com/health/story/6039/4751439,,,
劉秀枝／我愛健行：不僅有益身心，更是感官饗宴,https://health.udn.com/health/story/7392/4745763,,,
用藝術開帖「快樂處方箋」－8旬失智奶奶開畫展,https://health.udn.com/health/story/120708/4736748,,,
癌症人人都可能會得，醫師也一樣！劉秀枝：得乳癌，我算抽到好籤,https://health.udn.com/health/story/6013/4709561,,,
長照真是好生意？居服單位暴增三倍搶人亂象多,https://health.udn.com/health/story/6631/4701425,,,
AI預測情緒 北榮長照變聰明,https://health.udn.com/health/story/6631/4699532,,,
影／國衛院發現 幹細胞「外泌體」可修復受損神經細胞,https://health.udn.com/health/story/6008/4697688,,,
巴金森氏症病發時不只會手抖！5非典型症狀別當正常,https://health.udn.com/health/story/5965/4695741,,,
夏日防疫 長者口罩戴不住怎辦？,https://health.udn.com/health/story/120952/4690475,,,
便祕、憂鬱...可能是巴金氏症的前兆,https://health.udn.com/health/story/5965/4683947,,,
好歌喉一唱80年－不識字的8旬嬤，把家鄉記憶哼成曲,https://health.udn.com/health/story/120708/4676016,,,
開口大聲唱歌 訓練你的吞嚥力,https://health.udn.com/health/story/120705/4677757,,,
失智症的10大警訊！與失智症拔河該學的一門課,https://health.udn.com/health/story/120705/4677915,,,
「長照防疫最想問」新竹首發 王宗曦：抗疫從顧好長輩開始,https://health.udn.com/health/story/120952/4674940,,,
韓劇「精神病」男星盼不到家人關愛致病 醫師談機轉,https://health.udn.com/health/story/5964/4666306,,,
社交孤立會要人命！為什麼年長者不再建立新關係？,https://health.udn.com/health/story/10429/4664019,,,
肥胖、不孕、老化又易累...恐是「糖化」惹的禍！日醫教這樣吃對「限醣飲食」,https://health.udn.com/health/story/6037/4645975,,,
榮總研究：發炎性腸道疾病患者 失智症風險較高,https://health.udn.com/health/story/5976/4657581,,,
總在半夜驚醒就難入睡？ 調整5行為一覺到天亮,https://health.udn.com/health/story/5964/4655096,,,
婉拒國民黨補選徵召／徹夜開刀，隔天演講還元氣飽滿！「超人」陳肇隆這樣養體力,https://health.udn.com/health/story/6039/2915690,,,
四成65歲以上長者聽障 應即早治療避免社交障礙,https://health.udn.com/health/story/5969/4646727,,,
用什麼鍋煮湯，決定你喝進什麼！顏宗海教你6種鍋具安心用法,https://health.udn.com/health/story/6008/4640974,,,
名人養生祕訣／張忠謀把健康當企業管、馬哈地不被美食誘惑！,https://health.udn.com/health/story/120705/4615198,,,
搞不懂長照防疫？新竹市發表首本QA工具書 邀21名專家解惑,https://health.udn.com/health/story/121019/4638481,,,
你是健忘還是早期失智？「失智症篩檢量表」測測看,https://health.udn.com/health/story/120705/4496102,,,
「孫子年輕，爺奶智慧」全家玩桌遊，鬥智看誰贏！,https://health.udn.com/health/story/120708/4615339,,,
夏天減肥好難？  營養師私藏TOP10燃脂食材大公開,https://health.udn.com/health/story/6037/4615593,,,
開白內障突然坐起 幽閉恐懼症發作,https://health.udn.com/health/story/5970/4608877,,,
動白內障手術突想坐起來 他幽閉恐懼症發作,https://health.udn.com/health/story/5970/4607120,,,
首本民眾版工具書 55個QA幫你搞懂長照防疫,https://health.udn.com/health/story/6631/4606801,,,
口不擇言、開黃腔、摸人屁 ─ 注意！可能是初期失智,https://health.udn.com/health/story/120705/4590856,,,
長輩很酷！93歲網紅阿嬤逗樂全球 900萬人等她惡作劇,https://health.udn.com/health/story/120708/4575003,,,
吃當季／龍鬚菜含鋅量高防失智 挑這種的最鮮嫩,https://health.udn.com/health/story/6036/4588515,,,
年輕失智比老年人更嚴重 「知覺統合治療」扶家人一把,https://health.udn.com/health/story/120705/4574923,,,
腦部退化跟飲食有關? 10類健腦食物讓你從年輕就開始預防,https://health.udn.com/health/story/6037/4583406,,,
幫助困在失智迷霧中家庭 鄭嘉欣成為不一樣的律師,https://health.udn.com/health/story/120705/4584430,,,
律師教你3招 守護失智長輩財務,https://health.udn.com/health/story/120705/4584432,,,
照護選擇／是病人覺得可憐，還是你覺得可憐？臨床心理師建議 選擇失智症照顧機構該考量這些,https://health.udn.com/health/story/121919/4575210,,,
今是國際帕金森日 醫師2項運動建議 望病友運動抗疫,https://health.udn.com/health/story/10695/4483114,,,
吳佳璇／尋找照護的靈魂,https://health.udn.com/health/story/10844/4568880,,,
疫區手記／當我忘了你…疫情下的失智老人們,https://health.udn.com/health/story/120953/4559813,,,
酒後易臉紅 小心加速失智上身,https://health.udn.com/health/story/5965/4553784,,,
愛吃甜食、長期失眠...　生活中竟藏著這8個會傷害大腦的因素！,https://health.udn.com/health/story/5965/4530069,,,
哈佛醫給失智妻的情書「她認我是陌生人，要我滾」,https://health.udn.com/health/story/120705/4490672,,,
劉秀枝／從醫學文獻得出的三個「21世紀的長壽處方」,https://health.udn.com/health/story/7392/4347399,,,
我要回家！失智者令人心痛的渴望,https://health.udn.com/health/story/120705/4284929,,,
年紀越大腦力越差？日常這10件小事都在悄悄破壞腦力,https://health.udn.com/health/story/5965/4275263,,,
銀髮族缺牙 植牙假牙怎選擇？,https://health.udn.com/health/story/5968/4570488,,,
2020長智論壇揭幕／長照家庭避免失和 線上開啟對話,https://health.udn.com/health/story/6631/4564491,,,
我們都有病：媽媽妳是最美的光頭、你的爺爺不是你的爺爺,https://health.udn.com/health/story/120705/4541413,,,
長輩堅持不看精神科，怎麼辦？醫師提6訣竅,https://health.udn.com/health/story/120705/4543166,,,
「一場沒有勝利者的戰爭」張曼娟：這一刻我瓦解了,https://health.udn.com/health/story/120705/4523937,,,
補償金申請懶人包／受隔離、檢疫者和照顧者，補償金申請詳細辦法,https://health.udn.com/health/story/121019/4447811,,,
伴失智母三遷 他造玻璃屋陪9旬母「童言童語」,https://health.udn.com/health/story/120705/4431338,,,
謝敏蘭／7個巧思 失智者在家防疫不悶,https://health.udn.com/health/story/121923/4361676,,,
照顧父母誰之責？媳婦「重擔一肩扛，想人生重來」,https://health.udn.com/health/story/120705/4345320,,,
陳亮恭／失智照顧 穩定情緒是關鍵,https://health.udn.com/health/story/8250/4297212,,,
甜蜜的負擔 致照顧者 那個我最親愛的陌生人,https://health.udn.com/health/story/120705/4294653,,,
安養機構圍爐年味不減 回家需評估失智者認知與行動力,https://health.udn.com/health/story/6631/4282040,,,
腦部健檢／自爆有巴金森基因 張善政：精準醫療預防疾病,https://health.udn.com/health/story/122253/4223168,,,
友善失智可以這樣做 標示圖像化 地面不反光,https://health.udn.com/health/story/120705/4431568,,,
為長輩保留食物養分 先切碎再煮熟還是煮熟再切碎？,https://health.udn.com/health/story/6631/4415489,,,
注意長輩用藥！9成初次拿精神藥物非醫師處方,https://health.udn.com/health/story/6631/4380614,,,
宅在家 靜心學習正是時候,https://health.udn.com/health/story/120953/4518738,,,
「間歇性」走路好處多 走對了可減肥又健身,https://health.udn.com/health/story/5974/4436818,,,
啤酒、起司降腸癌、肺癌風險！…哈佛教授：這些看似不太健康的食物，其實是長壽秘訣,https://health.udn.com/health/story/6037/4313050,,,
出現這種「斑」竟提高癌症風險！醫師揭白斑可能帶來的5種可怕疾病,https://health.udn.com/health/story/5971/4292933,,,
長期日走萬步仍成效不彰？體能訓練專家教你改這樣做,https://health.udn.com/health/story/6008/4289281,,,
這樣動不失智 全台據點比創意,https://health.udn.com/health/story/120705/4239588,,,
打破迷思！ 吃太清淡反而容易衰老無力,https://health.udn.com/health/story/120705/4300060,,,
疫情下的母親節 長照探親「好久沒摸奶奶的臉」,https://health.udn.com/health/story/120953/4552507,,,
診所也有週年慶？台東都蘭診所推動社區型「在宅醫療」,https://health.udn.com/health/story/120705/4336911,,,
翻轉臨終醫療—日本打造「共生之家」與病人建立類家人關係,https://health.udn.com/health/story/120705/4222388,,,
緩解失眠 中醫師建議改變作息,https://health.udn.com/health/story/5964/4581337,,,
你一周失眠3天嗎？醫師建議：趕快就診,https://health.udn.com/health/story/120705/4576814,,,
一直掉頭髮、容易累…醫：貧血有14症狀，多吃這些食物補營養,https://health.udn.com/health/story/5962/4541432,,,
六十歲如何盡情享受當下？ 從「寫日記」開始吧！,https://health.udn.com/health/story/120705/4343804,,,
忘了關水關瓦斯…記憶力減退就離失智症不遠了嗎？,https://health.udn.com/health/story/6008/4287510,,,
慢性病患者熬夜打牌追劇  醫師：小心過年發病,https://health.udn.com/health/story/5965/4302033,,,
失智者回家過年 別考驗長輩跟他玩「猜猜我是誰」,https://health.udn.com/health/story/6631/4282205,,,
影／過勞睡不好恐變笨 醫提7招預防與改善過勞法,https://health.udn.com/health/story/5964/4257575,,,
調節大腦神經 磁刺激改善憂鬱,https://health.udn.com/health/story/5964/4365397,,,
憂鬱過勞死的前一步，就是腦疲勞！台大醫師：上班族要拒絕的5件事,https://health.udn.com/health/story/5964/4258889,,,
長者防跌 要小心及注意居家環境,https://health.udn.com/health/story/120705/4500374,,,
熟齡族「保命防跌」 幾個居家眉角要先注意！,https://health.udn.com/health/story/120705/4473258,,,
無法一覺到天明？30歲後即正常老化 9成無關失眠,https://health.udn.com/health/story/120705/4378073,,,
別輕忽「內臟脂肪」中年肥胖更易致癌！,https://health.udn.com/health/story/120705/4343752,,,
人生最後一哩路 選擇「被活著」還是帶著尊嚴離開,https://health.udn.com/health/story/120705/4302967,,,
如何讓肌肉休息？睡眠品質是關鍵！,https://health.udn.com/health/story/120705/4288774,,,
小心！頭暈不簡單，到底該看哪一科？,https://health.udn.com/health/story/120705/4284978,,,
持續運動 讓肌肉細胞如同25歲年輕人,https://health.udn.com/health/story/120705/4276699,,,
藥業董事長盛保熙：世界正逢巨變 開啟孩子國際觀,https://health.udn.com/health/story/120953/4518749,,,
春節飲酒過頭、創傷症候群 醫師呼籲小心成酒癮要就醫,https://health.udn.com/health/story/5964/4311068,,,
做到4個改變 新年新希望不落空,https://health.udn.com/health/story/120708/4253646,,,
失智者易中暑 醫：留意疾病、微胖、藥物3因子,https://health.udn.com/health/story/5964/4548870,,,
疫情致「失志症候群」 可用自我評量表檢視,https://health.udn.com/health/story/120952/4510669,,,
建議不吃早餐！日醫「減醣飲食」推7大守則,https://health.udn.com/health/story/6032/4278519,,,
運動有助「血管逆齡」！研究：跑步6個月血管年輕4歲,https://health.udn.com/health/story/6033/4278749,,,
口水分泌少.易口臭蛀牙！  醫生教你愛牙4字訣預防,https://health.udn.com/health/story/5968/4533071,,,
10個慢老單字：關於老年，你該有的10個態度,https://health.udn.com/health/story/120708/4346125,,,
夢到外遇、生病只是做夢？夢境諮詢師告訴你三種最容易被預知的夢境,https://health.udn.com/health/story/8137/4541479,,,
房間溫度每降低一度就老2歲 研究證實室溫過低傷腦,https://health.udn.com/health/story/10561/4304539,,,
林靜芸／創造美麗回憶 陪伴父母老去,https://health.udn.com/health/story/7403/4227133,,,
斜槓人生讓她39歲就更年期  婦產科醫點出4關鍵,https://health.udn.com/health/story/5966/4265905,,,
