vip_id,age,sex,grade,city,cluster（動物種類）,created( 可忽略   ),總分,財務,健康,社交,心靈,獨立,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
G_101666209171321462,1,1,4,1,5,2025/4/13 15:50,67,95,43,90,100,70,1,3,"1,2,3,4,5",2,5,4,"1,2,3,4,5",2,5,4,"2,4",5,1,"1,2,3",3,"1,2,3","1,2,3","1,2,3,4,5","1,2,4","1,2,3,4"
G_101666209171321462,1,1,4,1,5,2025/4/13 15:46,56,70,36,80,100,60,1,2,"1,2,5",2,3,4,"1,4",3,5,4,"2,4",3,1,"1,3",3,"1,3","1,2,3,4","1,2,3,4,5","1,2,4","1,2,3"
G_114762948670192384,1,2,4,3,5,2025/4/13 09:29,58,60,45.75,80,100,80,2,2,"1,2,3,4,5",3,2,4,"4,5",3,1,4,"1,2",3,1,"1,2,3,5",3,"1,2,3","1,2","1,2,3,4,5","1,2,3,4,5","1,4,5"
8574b028,4,2,4,6,1,2025/4/13 00:34,62,80,49.25,50,100,80,1,2,"1,2",2,5,5,"1,2",3,"1,2,3",4,2,"1,3,4,5",3,"1,2,4",2,"2,3",1,"1,2,3,4,5","1,2,4,5","1,2,3,4"
G_117181139237767296,1,1,4,1,5,2025/4/13 00:28,65,50,57,80,100,100,1,1,"1,2",2,2,3,"1,3",3,"1,2,3,4",4,2,"3,5",1,"1,2,3",3,"1,2,3","1,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
G_112105808706236812,1,2,4,1,6,2025/4/12 14:53,50,50,44.75,90,100,30,1,2,"1,2,5",3,2,3,6,4,2,4,2,3,1,"1,2,3,4,5",2,"1,2,3","1,2,4","1,2,3,4,5","4,5",1
3.40E+11,2,1,4,1,1,2025/4/12 13:08,51,40,54.75,50,100,80,2,1,"1,2,5",1,1,4,6,1,2,2,2,6,1,"2,3,4",2,"2,3",2,"1,2,3,4,5","1,2,3","1,2,3,4,5"
G_110522090361971455,1,2,4,1,2,2025/4/10 23:48,41,50,26,40,60,80,2,4,6,1,6,3,6,3,5,5,,6,1,5,2,3,"1,2","1,2,5","3,4,5","1,2,3,4,5"
36b568a0,4,1,3,1,6,2025/4/10 14:02,42,45,43.5,60,40,50,2,1,"1,2",1,2,3,1,3,"1,2",4,2,3,1,"2,3",2,"1,2","2,4","3,4","1,2,4","4,5"
62d0d384,1,2,4,1,6,2025/4/9 12:29,53,70,39.75,60,80,60,2,3,"1,2",2,3,3,"1,4",2,2,5,,"3,5",1,1,3,"1,2,3",5,"1,3,4,5","4,5","1,3,4,5"
P_sKAeFOze,3,1,4,1,3,2025/4/9 12:18,31,65,25.75,20,20,0,1,2,"1,2,5",2,2,5,4,3,1,4,1,6,2,6,3,2,5,4,6,6
S_000511.8378458760a,1,1,4,1,2,2025/4/7 10:58,50,70,46,10,60,80,2,2,"1,2,5",3,2,4,"1,2,3,4,5",1,5,4,"1,2","3,4",1,"3,4",3,4,2,"1,3,4","1,2,3,4,5","1,3,4"
d11efc82,1,1,4,2,3,2025/4/6 16:34,26,35,37.75,0,20,20,2,1,"1,2,5",3,6,3,2,3,2,3,4,4,1,6,2,4,5,2,6,"3,5"
offline1565493580798,6,1,4,1,6,2025/4/6 10:39,50,30,62.25,80,100,40,2,1,3,2,5,1,6,3,"1,2,3",2,3,"1,2,3,4,5",2,"1,3",2,"1,2,3","1,4","1,2,3,4,5","2,3,5",2
96ec9438,4,2,3,18,1,2025/4/6 07:02,52,30,73,40,80,90,1,2,6,2,1,1,3,2,"1,2,3,4",2,2,2,1,"1,2",1,2,"1,2","1,2,4,5","1,2,3,4,5","1,3,4,5"
96ec9438,4,2,3,18,1,2025/4/6 07:02,52,30,73,40,80,90,1,2,6,2,1,1,3,2,"1,2,3,4",2,2,2,1,"1,2",1,2,"1,2","1,2,4,5","1,2,3,4,5","1,3,4,5"
wcw1904047web58,3,2,4,18,1,2025/4/6 06:17,60,60,63.25,30,60,90,1,2,"1,2,5",2,2,5,6,3,"1,2,3",3,5,"1,2,3",1,"1,2,4,5",2,4,"1,3,4","1,3,4","1,2,3,4,5","1,3,4,5"
4a0816e6,4,1,5,8,3,2025/4/6 00:20,39,70,30.75,30,40,20,2,4,"1,2",2,2,4,4,3,1,5,,3,2,"2,4",2,1,1,"1,3",6,"1,4"
8e064d00,4,2,4,1,1,2025/4/5 21:19,68,70,60.5,60,80,100,2,3,"3,4",1,2,4,"1,4,5",3,"1,3",2,"2,3","1,2,3,4",1,"2,5",2,"1,2","1,2","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
hychiu0930app38,4,2,5,2,6,2025/4/5 16:39,45,55,51.25,30,60,40,1,1,"2,5",2,5,2,"1,4",2,"1,2,3",4,4,"2,3",1,2,2,3,4,"1,3,4","1,4","3,4"
offline1604822012998,5,2,5,1,5,2025/4/5 15:52,88,85,78,100,100,90,1,3,"1,2",2,5,3,"2,4",1,"1,2,3,4",1,2,"3,4",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,5"
offline1604822012998,5,2,5,1,5,2025/4/5 15:52,88,85,78,100,100,90,1,3,"1,2",2,5,3,"2,4",1,"1,2,3,4",1,2,"3,4",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,5"
offline1575604174596,3,1,5,1,5,2025/4/5 13:40,85,90,72,60,100,100,1,4,"1,2",2,4,4,"1,2,4,5",2,"1,2,3,4",2,"1,2,4","3,4",1,"1,2,3,5",2,"2,3","1,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
rich98312,6,1,3,4,4,2025/4/5 13:05,67,80,55.5,50,60,100,1,2,"1,2,5",1,4,5,"1,4,5",2,"1,2",3,"2,3","1,2,3",2,"1,2,4",2,2,"1,2,4","2,4,5","1,2,3,4,5","1,2,3,4,5"
acoolgirl2web49,3,2,4,1,4,2025/4/5 11:35,48,35,58.25,80,60,60,1,1,1,3,3,5,"1,4",2,"1,2,3",3,"1,2,3","1,3",1,"2,5",2,"1,2,3","1,2","2,4,5","1,3,5","1,4,5"
1658a6af,5,1,5,4,5,2025/4/5 09:29,85,75,90.25,70,80,100,1,4,4,2,5,4,"1,4",1,"1,3,4",1,"1,2","1,2,3,4,5",1,"2,4,5",1,"1,2","1,2,3","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
722a0699,4,2,5,2,5,2025/4/5 09:00,72,85,60.25,80,80,70,2,3,"1,2",2,5,5,"4,5",3,"1,3,4",4,2,"1,2,3,4,5",2,"2,3,4,5",2,"1,2,3","1,2","1,2,3,4","1,2,3,4","1,3,5"
955d64d0,5,2,5,2,5,2025/4/3 08:37,62,85,33,80,100,90,1,3,"3,4",2,4,5,"2,4,5",3,5,4,"2,3",3,1,5,2,"2,3","1,2,3,4","1,2,3,4,5","1,2,3,4","1,2,3,4,5"
G_116915053641751552,1,1,4,1,6,2025/4/2 18:23,49,55,48,50,100,30,2,3,"1,2",3,2,5,4,2,5,1,"1,4",3,1,5,3,"1,2",2,"1,2,3,4,5","1,4",3
G_112707881706861681,2,2,4,1,6,2025/4/2 10:30,41,50,40.75,20,80,40,1,3,"1,2,5",3,2,5,6,3,2,3,2,6,1,"4,5",3,4,"1,4","1,2,3,4",1,"1,4,5"
F_Abz2TbLT-HWlY2C0,1,1,3,2,1,2025/4/1 18:50,58,55,54.5,50,100,50,2,2,"1,2,5",3,1,3,"1,3,4",3,"2,3",2,2,"1,3",1,"1,2",2,3,"1,2,4","1,2,3,4,5","1,2,3,4",1
F_Abz2TbLT-HWlY2C0,1,1,3,2,1,2025/4/1 18:50,58,55,54.5,50,100,50,2,2,"1,2,5",3,1,3,"1,3,4",3,"2,3",2,2,"1,3",1,"1,2",2,3,"1,2,4","1,2,3,4,5","1,2,3,4",1
flcheng,5,2,5,19,5,2025/4/1 14:51,84,85,68.25,100,100,80,1,3,"1,2,5",2,5,5,"4,5",3,"1,3,4",1,"1,2","1,2,3,4",2,"1,2,3,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,5"
fbcc1379,4,1,4,1,4,2025/4/1 11:12,56,65,37,70,80,100,2,3,2,1,5,2,"2,4",2,5,3,3,"1,3,4",3,4,3,"2,3","1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
nancy82083web70,3,2,4,6,3,2025/4/1 10:09,35,45,43.25,20,60,10,2,2,2,3,2,5,"1,4",3,"1,2,3",5,,3,1,"3,5",3,3,5,"1,2,4",6,1
5c493d60,1,1,4,1,2,2025/3/31 11:33,51,70,46,10,60,90,2,2,"1,2",3,2,5,"1,2,3,4,5",1,5,4,"1,2,4","3,4",1,"3,4",3,4,2,"2,4,5","1,2,3,5","1,2,3,4,5"
G_110522090361971455,1,1,4,1,4,2025/3/29 14:03,52,70,29,80,80,60,2,2,"1,2,5",1,2,5,"3,5",3,5,5,,6,1,"3,5",3,"1,2,3","1,2","2,3,4,5","2,4,5","1,3,5"
S_001828.13a9dd21df3,1,1,4,1,5,2025/3/28 14:39,76,90,59,80,80,100,1,4,"1,2,5",2,5,3,"1,4,5",3,5,2,"1,2,4","1,2,3,4",1,"1,2,4,5",3,"1,2,3","1,2","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
260f40c9,4,1,5,11,2,2025/3/28 10:07,61,80,56.25,20,40,90,2,3,"3,4",1,5,3,4,3,"1,2,3",2,2,"1,3",2,"2,4,5",2,4,"2,4","3,4","1,2,3,4,5","2,3,4,5"
S_001828.13a9dd21df3,1,1,4,1,5,2025/3/27 15:16,77,95,56,90,80,100,2,4,"1,2,5",2,5,3,"1,2,4,5",3,5,2,"1,2,4","1,2,3,4,5",1,"4,5",3,"1,2,3","1,2,3","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
G_112866103542306993,6,1,4,6,3,2025/3/26 16:11,39,55,45,30,20,40,2,3,"1,2",2,5,1,1,3,5,1,2,"2,3",2,"2,4",2,1,1,1,4,"2,3,4"
L_U7f8f4762dff9f0a77,3,2,4,4,3,2025/3/26 08:50,38,60,36.75,30,40,20,2,1,2,2,5,5,"1,4,5",2,1,5,,3,1,5,2,3,2,"3,4",4,5
a2f55ae5,4,1,4,1,1,2025/3/25 23:35,70,85,57.75,60,80,80,2,4,"1,2",2,5,3,4,1,1,2,"2,4","3,5",1,"2,4",2,"1,2,3",5,"1,2,4,5","1,2,3,4","2,3,4,5"
lisa2015,4,2,4,2,6,2025/3/25 18:56,56,80,47.75,70,80,30,2,3,"1,2,5",2,5,4,4,3,2,5,,"1,2,3,5",1,"1,2,4",2,"1,2,3",4,"1,2,3,4","4,5",4
cd451b69,3,1,5,2,6,2025/3/24 09:15,46,70,41.75,50,60,10,2,4,"2,5",3,3,3,"4,5",3,1,5,,"1,3",1,"1,2,5",2,"1,3",1,"1,3,4",1,6
kathypai,4,2,4,2,6,2025/3/23 21:49,49,60,47,70,60,40,2,2,"3,4",3,3,3,5,3,5,2,"1,2,3,4","3,5",1,"1,2",2,"1,2,3",2,"1,3,4","1,2","2,5"
s151689,4,1,4,2,2,2025/3/23 17:16,42,50,41.5,40,20,90,2,3,"1,2,5",3,6,3,5,3,"1,2",4,5,6,2,"2,3,4,5",2,"1,2",5,1,"1,2,3,4","1,2,3,4,5"
joc888999,4,1,5,2,4,2025/3/21 17:17,65,80,59.25,50,60,70,1,3,"1,2",2,5,3,"1,4",2,"1,2,3",3,"1,2","1,3,5",2,"3,4,5",2,3,"2,3,4","2,3,4","1,4,5","1,2,3,4"
amyy010171web47,4,2,5,4,3,2025/3/18 01:31,44,70,43.75,40,40,20,1,3,"1,2",2,3,4,"1,4",3,2,3,2,6,1,"1,2,4",2,3,"1,3","1,4",1,1
udn007090,2,2,5,2,4,2025/3/17 11:58,57,70,39.75,90,80,70,2,4,"1,2,5",3,4,4,"1,4",3,2,5,,"3,4",2,"1,3,4,5",2,"1,2,3","1,2,4","1,2,3,4","1,3,4","1,2,3,5"
udn003510,4,2,4,2,6,2025/3/17 11:49,40,55,30,80,40,20,1,2,2,2,2,3,"1,4",3,5,5,,1,2,"2,4,5",2,"1,2,3","1,2","1,4",1,1
jimmycla,5,1,5,2,4,2025/3/17 01:14,61,65,62.25,70,60,50,1,4,"3,4",2,3,5,"1,4",2,"1,3,4",3,2,"1,2,3",2,"2,3,4,5",2,"1,2,3",3,"1,3,5","2,3","2,4,5"
jimmycla,5,1,5,2,4,2025/3/17 01:14,61,65,62.25,70,60,50,1,4,"3,4",2,3,5,"1,4",2,"1,3,4",3,2,"1,2,3",2,"2,3,4,5",2,"1,2,3",3,"1,3,5","2,3","2,4,5"
noni77tw,3,2,4,1,3,2025/3/16 16:35,33,60,27.75,20,20,30,1,1,"1,2",2,4,4,4,3,1,4,2,"3,4",4,"2,5",2,1,5,1,1,"3,4"
a3c2f44f,7,2,3,16,5,2025/3/15 19:13,72,75,59.75,90,80,100,1,2,1,2,4,3,"2,4,5",1,1,3,"1,3","2,3,4",1,"1,2,5",2,"1,2,3","1,2,4","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
chen1967,4,2,4,1,5,2025/3/15 17:20,74,85,54.5,70,100,100,2,2,"3,4",2,5,5,"1,4,5",3,"1,2",1,2,6,1,"1,2,4",3,"1,2","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
9957c689,6,2,5,23,5,2025/3/13 05:32,69,65,62.25,60,100,100,1,3,6,1,5,2,"1,2,4",2,"2,3,4",2,2,"2,4",1,"1,2",2,3,"1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
9957c689,6,2,5,23,5,2025/3/13 05:32,69,65,62.25,60,100,100,1,3,6,1,5,2,"1,2,4",2,"2,3,4",2,2,"2,4",1,"1,2",2,3,"1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
c0f3751a,1,1,4,1,6,2025/3/12 05:19,44,55,32,80,100,0,2,2,"1,2,5",3,3,3,6,3,5,5,,3,1,"2,3",3,"1,2,3","1,2","1,2,3,4,5",6,6
21dba858,1,2,4,10,2,2025/3/12 01:20,32,35,13.75,60,40,70,2,3,1,3,6,5,1,4,2,5,,3,4,3,3,"1,2,3",5,"3,4","2,4,5","1,3,4,5"
s09586666,4,1,4,13,5,2025/3/11 11:42,69,70,60,70,100,80,1,1,"1,2",2,5,4,"1,3,4",3,"1,2,3,4",2,2,"3,4",2,"1,4,5",2,"1,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,4,5"
d0f8bc91,4,2,4,1,4,2025/3/11 11:25,72,80,88,60,60,50,2,2,"1,2",2,5,4,"1,3",1,"1,2,3,4",1,2,"1,3,4",1,"1,2,4",1,"2,3","1,4","1,2,5","1,4","1,2,3"
chyimo0311,6,1,4,2,2,2025/3/11 07:26,44,50,46.75,20,40,90,1,2,"1,2",2,2,2,1,2,1,2,3,"3,4",2,5,2,4,"1,2","1,2","2,3,4,5","1,2,3,4,5"
G_106538682837708149,1,2,4,1,3,2025/3/10 22:04,38,50,36.75,60,20,40,2,2,"1,5",3,6,4,4,2,1,5,,3,1,3,3,"1,2,3",5,5,"2,3","4,5"
F_Abz7mAQ9wAk7Jvr9,4,2,4,1,3,2025/3/10 08:14,39,65,31.5,30,20,50,2,3,"1,2",2,6,3,"2,3",4,"1,3",5,,"3,4",3,"1,3,4",2,2,3,3,"2,3","1,3,5"
ableman,5,1,5,2,5,2025/3/10 03:15,60,70,47.5,100,100,50,1,4,4,2,3,4,"4,5",3,"1,2",2,"1,2","3,4,5",3,"1,4",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,4","1,4,5"
data_jammyJMW,6,1,5,1,4,2025/3/8 23:25,64,65,61.5,80,80,50,1,3,"1,2",1,2,3,4,3,"1,3",2,"1,2","1,2,3,4,5",2,"1,2,5",2,"1,2,3","2,3","1,2,3,4","1,4","1,2,5"
72e1f8fd,6,2,4,4,5,2025/3/8 18:18,85,90,83.5,50,100,80,1,2,"1,2,5",2,5,3,"3,4,5",1,"1,2",1,2,"3,4,5",1,"1,2,3,4",1,"1,2",1,"1,2,3,4,5","1,2,4,5","1,2,3,5"
sally2702,4,2,5,4,1,2025/3/8 17:55,58,70,46.75,60,80,90,1,2,"3,4",2,3,4,5,2,1,4,1,"2,3",1,"1,5",2,"1,3","1,2","1,2,3,4","1,2,3,4,5","1,3,4,5"
belle1234567890,4,2,5,3,4,2025/3/8 15:37,65,60,63,80,60,90,2,1,"3,4",2,5,5,1,1,5,1,"2,3,4","1,2",1,"1,2,3,5",2,"1,2,3","1,2","1,2,3","1,2,3,4","1,2,3,4,5"
58922877,4,2,4,1,6,2025/3/8 14:46,57,65,53.25,50,60,60,1,2,"1,2",2,2,3,4,3,"1,2,3",2,"1,2","1,3",2,"2,4",2,"1,3",4,"1,2,5","1,4,5","3,4,5"
brooke0507web39,4,2,4,4,5,2025/3/8 14:05,71,85,66.5,80,80,50,2,2,"3,4",2,5,3,"4,5",3,"1,2",1,2,"1,2,3,4",1,"1,2,4",2,"1,2,3","1,2","1,2,4,5","2,4,5","1,5"
F_AbxsJEPOuaU4RTQp,3,2,4,1,2,2025/3/8 13:16,45,55,47,0,60,80,1,3,5,3,2,4,3,2,5,3,2,"3,5",1,"2,5",3,4,5,"1,3,4","1,2,3,4","1,3,4,5"
41e6e10c,2,2,4,6,2,2025/3/8 12:23,48,65,46.5,50,40,60,2,3,"1,2",3,4,3,4,3,"1,2",4,2,"3,5",1,"1,2",3,"1,3",2,"1,2","1,4,5","1,3,5"
shunyichu,7,1,5,19,4,2025/3/8 11:43,49,40,40.75,70,80,100,1,4,6,3,6,3,1,2,1,5,,"2,3",2,"2,4,5",2,"1,3","1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
linkei1983,3,2,5,3,6,2025/3/8 10:34,51,75,56,30,60,30,2,3,"2,5",2,3,4,"4,5",3,"1,2,3,4",3,1,"3,4,5",2,"2,5",2,2,1,"2,3,4","1,5",1
annann05132024,8,2,3,5,2,2025/3/8 10:29,56,60,56.25,30,60,70,1,3,5,2,1,4,2,1,"1,3,4",4,2,"1,2,3,5",3,"1,2,3",2,1,2,"1,2,4","1,2,4,5","1,3,4"
d222280b,7,1,5,9,6,2025/3/8 10:16,41,55,39.25,40,40,50,2,3,4,2,6,5,"1,2,4",2,"1,2,3",5,,6,2,"2,3",3,"1,2",5,"1,4","2,3,4","4,5"
ba6f0f07,5,1,5,6,5,2025/3/8 09:57,70,80,62.75,80,100,40,1,3,"3,4",1,3,4,"3,4,5",1,1,3,"1,2,4","1,3,4",1,"1,2,3,4",2,"1,2,3","2,4","1,2,3,4,5","1,2,3,4",6
wumeichien,7,2,4,2,5,2025/3/8 09:48,81,100,64.75,80,100,90,1,4,"2,5",2,5,3,"1,2,3,4,5",2,1,2,"1,2,3","1,2,3,4,5",2,"1,2,4,5",2,"1,2,3","1,2","1,2,3,4,5","1,2,4,5","1,2,3,4,5"
cc05b40b,4,2,4,4,4,2025/3/8 09:32,68,95,59.5,70,40,60,2,3,"1,2,5",2,5,3,"2,3,4,5",3,"1,2",4,2,"2,3,5",1,"1,2",1,"1,2,3",2,"1,4","1,3,5","1,3,5"
G_112348730802485028,6,1,5,2,5,2025/3/8 08:20,64,35,78,100,100,100,1,2,1,2,2,1,"1,4",1,5,3,2,"1,2,3,4,5",1,"1,2,3,4,5",1,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
6ca33174,7,1,5,5,1,2025/3/8 08:12,63,50,67.5,60,80,90,2,3,4,3,1,4,"1,2,4,5",2,"1,2",1,4,"1,3,5",1,"2,3,5",2,"1,2","1,4","1,3,4,5","1,2,3,4,5","1,2,3,4"
6ca33174,7,1,5,5,1,2025/3/8 08:12,63,50,67.5,60,80,90,2,3,4,3,1,4,"1,2,4,5",2,"1,2",1,4,"1,3,5",1,"2,3,5",2,"1,2","1,4","1,3,4,5","1,2,3,4,5","1,2,3,4"
Amberchou0web35,3,2,4,1,2,2025/3/7 15:22,33,40,27,30,20,80,1,1,1,2,6,3,"1,4,5",3,5,5,,"2,4",2,5,2,2,4,3,"1,2,4","1,2,3,4,5"
gavintux,4,1,5,7,1,2025/3/6 10:34,69,80,61.5,40,80,100,1,3,"3,4",1,5,4,"1,4",1,"1,2",2,3,"1,3",1,"2,3",2,1,"1,2","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
f048d319,7,1,5,2,2,2025/3/6 08:09,55,55,62.5,30,20,100,1,1,1,1,5,5,4,2,"2,3",2,2,"1,2,3,4,5",2,"2,4",2,1,1,1,"1,2,3,4,5","1,2,3,4,5"
srchou,6,1,4,1,6,2025/3/4 21:30,41,60,44.5,10,60,30,1,1,"1,2,5",1,5,3,1,1,"1,2",4,2,6,1,2,2,4,4,"1,3,4",1,"3,4"
srchou,6,1,4,1,6,2025/3/4 21:30,41,60,44.5,10,60,30,1,1,"1,2,5",1,5,3,1,1,"1,2",4,2,6,1,2,2,4,4,"1,3,4",1,"3,4"
z529112100web69,1,2,4,2,6,2025/3/3 23:06,51,50,42,80,100,50,2,3,"1,2,5",2,1,2,4,3,5,4,2,3,1,"1,2,3,5",3,"1,2,3","1,2","1,2,3,4,5","2,4,5","1,5"
z529112100web69,1,2,4,2,6,2025/3/3 23:06,51,50,42,80,100,50,2,3,"1,2,5",2,1,2,4,3,5,4,2,3,1,"1,2,3,5",3,"1,2,3","1,2","1,2,3,4,5","2,4,5","1,5"
z529112100web69,1,2,4,2,6,2025/3/3 23:06,51,50,42,80,100,50,2,3,"1,2,5",2,1,2,4,3,5,4,2,3,1,"1,2,3,5",3,"1,2,3","1,2","1,2,3,4,5","2,4,5","1,5"
fkye670314web50,4,1,5,19,5,2025/3/3 14:26,86,85,77.25,70,100,100,2,4,"1,2,3",2,5,3,"2,4,5",1,"1,2,3",2,"1,2,4","1,2,3,4",1,"1,2,4,5",3,"1,2","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
G_103220663908246347,1,3,4,2,1,2025/3/3 12:00,49,50,26.75,60,100,100,1,2,1,2,6,3,4,3,2,5,,6,1,6,2,"1,2,3",5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
2e091662,1,2,4,3,6,2025/3/3 11:26,55,70,49.75,50,80,60,2,3,"1,5",3,2,3,"1,2,3,4,5",2,2,4,2,"3,5",1,"1,3,4",3,"1,2",1,"1,3,4,5","1,3,4","1,2,5"
a22910111a,6,2,4,1,3,2025/3/3 08:59,28,40,24,10,20,60,2,1,1,2,2,3,"1,4",3,5,5,,2,2,1,3,4,1,2,1,"1,2,3,4,5"
4d457072,5,1,4,2,2,2025/3/2 23:16,50,60,66.75,30,40,50,1,2,6,3,4,3,"1,4,5",1,1,1,1,"1,2,3,5",1,"2,3",3,3,3,"1,4","2,5","1,2,3"
7fde0529,4,2,5,1,6,2025/3/2 18:32,46,65,39.5,40,60,50,1,3,"2,4",2,3,3,"4,5",3,"1,2",3,3,3,2,2,2,3,"1,4","2,3,4","3,4","2,3,5"
f008c463,4,2,4,1,2,2025/3/2 09:28,45,65,46.75,10,40,60,1,2,"1,2,5",3,3,3,"1,3,4",2,2,4,"2,3","3,4",1,"2,3",3,4,4,"1,4","1,2,4","3,4,5"
F_AbykizzwMcvaD_r6,4,1,4,1,3,2025/3/2 05:52,37,50,46.5,20,40,20,2,2,"1,2",3,6,3,4,3,"1,2",4,2,"2,3",1,"4,5",2,1,5,"3,4",1,4
4098d6f7,4,2,5,6,5,2025/3/1 23:28,64,85,37.75,90,80,100,1,4,"3,4",1,5,5,"1,2,3,4",3,1,4,2,"3,4",2,"2,5",2,"1,2,3","1,2,4","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
3.70E+11,4,2,5,1,5,2025/3/1 19:57,57,70,31.5,80,100,90,1,4,"3,4",2,3,5,6,4,"1,2",5,,3,3,"1,2,3,5",2,"1,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4"
G_110068596637536432,7,2,4,11,6,2025/3/1 18:41,42,20,58.5,50,60,70,1,1,1,2,6,2,6,3,"1,2",5,,"1,3,5",1,"1,2,5",1,"1,3",4,"1,3,4","1,2,4","1,2,3,4"
G_104681939403563161,4,1,4,6,6,2025/3/1 17:09,55,80,56.5,40,60,40,1,3,4,1,5,4,"1,3,4,5",2,"1,2",2,2,"1,3,4",2,"2,4",2,1,"1,2","1,2,4","1,3","1,2"
79a0411a,7,2,4,6,1,2025/3/1 14:54,67,75,67,30,100,60,2,3,4,2,3,3,"2,3,4,5",2,"1,2,3,4",2,"1,2","1,2,3",2,"1,2,3",2,1,2,"1,2,3,4,5","1,2,3","1,3,5"
ownbirthdayia29uFgM,5,2,5,2,4,2025/3/1 14:52,53,40,69.5,60,40,100,2,2,1,3,6,3,4,2,"1,2",1,"1,2","2,3,4",2,"2,3",1,"1,3","2,4","2,4","1,2,3,4,5","1,2,3,4,5"
d69b7ff7,5,2,4,4,5,2025/3/1 13:54,85,70,80.25,100,100,100,2,2,4,1,5,3,"1,2",1,"1,2,3",2,2,"1,2,3,4,5",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
d69b7ff7,5,2,4,4,5,2025/3/1 13:54,85,70,80.25,100,100,100,2,2,4,1,5,3,"1,2",1,"1,2,3",2,2,"1,2,3,4,5",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
d69b7ff7,5,2,4,4,5,2025/3/1 13:54,85,70,80.25,100,100,100,2,2,4,1,5,3,"1,2",1,"1,2,3",2,2,"1,2,3,4,5",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
125f113f,6,1,3,21,2,2025/3/1 13:11,62,70,69.75,40,40,70,2,3,4,1,5,3,"1,2",1,2,1,3,"1,2,4,5",1,"2,3,4",2,2,"1,2","1,3","1,3","1,2,3,4,5"
8a3e657c,6,2,4,2,5,2025/3/1 11:55,86,85,73.5,100,80,100,2,3,"2,3,4,5",2,5,4,"1,2,4",2,"1,2",2,"1,2,3","1,2,3,4",1,"1,2,3,4,5",2,"1,2,3","1,2,3,4","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
offline1542519853139,8,2,5,16,5,2025/3/1 11:47,73,75,56.75,80,100,100,1,2,"3,4",1,5,5,1,3,1,1,2,"1,2,3",1,"1,2",2,"2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
cedo26,3,2,4,9,6,2025/3/1 11:14,45,45,56,80,40,30,1,2,"2,5",2,2,1,4,2,"1,2,3,4",4,2,"1,3",2,"3,4,5",3,"1,2,3","2,4","3,4",3,"1,3"
0d7fd8e2,6,2,4,10,4,2025/3/1 10:37,59,85,48.5,70,60,60,1,4,1,2,5,3,"2,3,4",2,"1,2",5,,"2,3",2,4,1,"1,2,3",2,"1,2,5","1,4,5","1,3,4"
66cbf692,6,1,5,2,3,2025/3/1 09:48,40,60,48.75,30,20,20,1,4,4,2,3,3,1,2,1,2,2,3,1,1,2,2,2,1,1,1
jessiespecial,5,2,4,1,1,2025/3/1 09:38,51,70,43,20,80,70,1,3,"1,2",1,1,4,"3,4,5",2,5,2,3,4,2,"4,5",2,3,5,"1,2,3,4","1,2,5","1,3,4,5"
cjfc3313,8,2,3,2,1,2025/3/1 09:24,72,65,76,50,100,100,2,2,4,2,4,5,4,3,"1,2,3,4",2,"2,3","1,2,3,4,5",2,"1,2",1,"1,2",2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
